cpf,sexo,curso,salario_5_anos,estado,cidade,trabalha_na_area,tipo_empresa
9247,Feminino,Administração,3301.43,PB,Olinda,Não,Privada
9248,Feminino,Engenharia Civil,3750.47,CE,Recife,Sim,Pública
9249,Masculino,Direito,2393.28,AL,Recife,Não,Pública
9250,Feminino,Direito,4615.66,RN,Recife,Não,Pública
9251,Masculino,Enfermagem,4219.4,PE,Olinda,Não,Pública
9252,Feminino,Enfermagem,4697.75,AL,Olinda,Não,Privada
9253,Masculino,Engenharia Civil,6091.63,RN,Olinda,Não,Pública
9254,Masculino,Engenharia Civil,3896.17,AL,Limoeiro,Sim,Pública
9255,Masculino,Direito,3160.2,RN,Recife,Sim,Privada
9256,Feminino,Pedagogia,4626.29,PE,Olinda,Sim,Pública
9257,Feminino,Engenharia Civil,2794.44,PB,Caruaru,Sim,Empreendedor
9258,Masculino,Engenharia Civil,4056.95,RN,Olinda,Sim,Pública
9259,Feminino,Pedagogia,4744.19,CE,Vitória,Sim,Empreendedor
9260,Masculino,Enfermagem,4498.63,PE,Vitória,Não,Empreendedor
9261,Masculino,Enfermagem,5188.81,PE,Recife,Não,Empreendedor
9262,Feminino,Engenharia Civil,3172.14,AL,Recife,Sim,Privada
9263,Feminino,Enfermagem,4350.87,CE,Recife,Não,Empreendedor
9264,Feminino,Enfermagem,3611.37,AL,Limoeiro,Sim,Empreendedor
9265,Masculino,Enfermagem,3803.89,PE,Vitória,Sim,Privada
9266,Masculino,Direito,3803.95,RN,Vitória,Sim,Privada
9267,Feminino,Administração,4146.69,CE,Recife,Não,Empreendedor
9268,Masculino,Engenharia Civil,3459.89,PE,Vitória,Não,Privada
9269,Feminino,Engenharia Civil,1795.47,CE,Vitória,Não,Pública
9270,Masculino,Direito,3685.06,RN,Limoeiro,Não,Empreendedor
9271,Feminino,Administração,3934.11,PB,Caruaru,Sim,Empreendedor
9272,Feminino,Administração,3449.76,AL,Recife,Não,Pública
9273,Masculino,Direito,4022.58,AL,Caruaru,Não,Privada
9274,Feminino,Pedagogia,3351.82,PE,Caruaru,Não,Pública
9275,Feminino,Pedagogia,3174.63,PE,Limoeiro,Sim,Pública
9276,Masculino,Administração,5169.3,RN,Vitória,Sim,Privada
9277,Feminino,Pedagogia,6208.45,PE,Recife,Não,Privada
9278,Masculino,Pedagogia,4555.53,PE,Olinda,Não,Empreendedor
9279,Feminino,Pedagogia,2810.52,PE,Caruaru,Não,Empreendedor
9280,Masculino,Administração,3770.0,CE,Caruaru,Sim,Empreendedor
9281,Feminino,Pedagogia,3680.06,CE,Limoeiro,Não,Privada
9282,Feminino,Engenharia Civil,4304.86,PB,Caruaru,Sim,Empreendedor
9283,Feminino,Administração,3725.79,CE,Caruaru,Sim,Pública
9284,Feminino,Direito,4238.06,AL,Caruaru,Não,Empreendedor
9285,Masculino,Pedagogia,5646.06,PB,Limoeiro,Sim,Privada
9286,Masculino,Enfermagem,1287.99,PE,Vitória,Não,Privada
9287,Masculino,Administração,2892.48,AL,Caruaru,Não,Empreendedor
9288,Masculino,Direito,4651.3,PB,Recife,Não,Privada
9289,Masculino,Engenharia Civil,3446.95,PB,Caruaru,Não,Privada
9290,Masculino,Direito,4211.33,AL,Caruaru,Sim,Empreendedor
9291,Masculino,Pedagogia,3272.24,PB,Recife,Não,Empreendedor
9292,Feminino,Enfermagem,5372.2,AL,Limoeiro,Não,Pública
9293,Feminino,Pedagogia,4893.53,PB,Olinda,Sim,Privada
9294,Feminino,Direito,3858.43,PB,Recife,Sim,Empreendedor
9295,Feminino,Administração,5509.06,PB,Olinda,Não,Pública
9296,Masculino,Enfermagem,3871.6,AL,Vitória,Sim,Privada
9297,Masculino,Enfermagem,3579.48,PB,Vitória,Não,Privada
9298,Masculino,Direito,5264.2,CE,Caruaru,Não,Pública
9299,Feminino,Pedagogia,1820.95,CE,Caruaru,Não,Privada
9300,Masculino,Direito,3701.42,CE,Limoeiro,Sim,Empreendedor
9301,Feminino,Enfermagem,3923.79,CE,Olinda,Não,Pública
9302,Masculino,Direito,3232.86,CE,Vitória,Sim,Pública
9303,Masculino,Enfermagem,2605.38,PE,Vitória,Sim,Empreendedor
9304,Masculino,Pedagogia,3413.72,PB,Caruaru,Não,Pública
9305,Masculino,Administração,1687.62,RN,Caruaru,Não,Empreendedor
9306,Feminino,Administração,5364.1,PE,Limoeiro,Não,Empreendedor
9307,Feminino,Direito,5424.1,AL,Caruaru,Sim,Privada
9308,Masculino,Enfermagem,3587.97,PE,Caruaru,Sim,Privada
9309,Feminino,Administração,3126.83,RN,Limoeiro,Não,Privada
9310,Masculino,Enfermagem,1727.53,PE,Caruaru,Sim,Privada
9311,Masculino,Pedagogia,2715.46,PB,Caruaru,Sim,Privada
9312,Masculino,Direito,5279.47,CE,Caruaru,Sim,Empreendedor
9313,Masculino,Enfermagem,3509.74,PB,Olinda,Não,Pública
9314,Feminino,Direito,2883.47,PE,Vitória,Não,Pública
9315,Masculino,Enfermagem,3555.81,RN,Recife,Sim,Privada
9316,Masculino,Enfermagem,2852.73,AL,Vitória,Sim,Empreendedor
9317,Feminino,Pedagogia,1608.15,PB,Olinda,Não,Empreendedor
9318,Masculino,Direito,3132.27,RN,Recife,Sim,Empreendedor
9319,Feminino,Engenharia Civil,2245.91,AL,Vitória,Sim,Pública
9320,Masculino,Enfermagem,4013.61,CE,Limoeiro,Não,Empreendedor
9321,Masculino,Enfermagem,4613.93,PB,Olinda,Não,Privada
9322,Masculino,Administração,2645.51,PB,Limoeiro,Não,Empreendedor
9323,Masculino,Direito,3733.6,CE,Limoeiro,Sim,Privada
9324,Masculino,Engenharia Civil,3481.27,CE,Vitória,Não,Pública
9325,Masculino,Pedagogia,2615.61,PE,Recife,Sim,Pública
9326,Feminino,Engenharia Civil,766.86,AL,Caruaru,Não,Empreendedor
9327,Masculino,Pedagogia,2270.44,RN,Caruaru,Não,Pública
9328,Feminino,Engenharia Civil,2568.68,CE,Olinda,Não,Pública
9329,Feminino,Engenharia Civil,3671.96,PE,Limoeiro,Não,Empreendedor
9330,Masculino,Direito,3791.83,AL,Olinda,Não,Pública
9331,Feminino,Administração,4989.85,AL,Vitória,Não,Privada
9332,Masculino,Engenharia Civil,2259.94,PB,Limoeiro,Sim,Empreendedor
9333,Feminino,Enfermagem,2516.19,PE,Caruaru,Não,Privada
9334,Masculino,Enfermagem,2726.23,PE,Vitória,Sim,Pública
9335,Feminino,Enfermagem,3271.42,PB,Vitória,Não,Empreendedor
9336,Feminino,Administração,3763.48,RN,Olinda,Sim,Privada
9337,Masculino,Engenharia Civil,4016.21,CE,Olinda,Sim,Empreendedor
9338,Feminino,Pedagogia,1241.2,PB,Recife,Sim,Privada
9339,Masculino,Pedagogia,4934.0,CE,Caruaru,Não,Privada
9340,Masculino,Direito,4063.46,PE,Caruaru,Sim,Empreendedor
9341,Masculino,Administração,4559.26,PB,Olinda,Não,Privada
9342,Masculino,Engenharia Civil,633.33,RN,Caruaru,Sim,Empreendedor
9343,Masculino,Enfermagem,4498.28,CE,Caruaru,Não,Pública
9344,Feminino,Administração,2305.92,CE,Vitória,Sim,Privada
9345,Feminino,Administração,2959.13,CE,Limoeiro,Sim,Privada
9346,Feminino,Engenharia Civil,5220.81,PE,Limoeiro,Não,Privada
9347,Masculino,Direito,4289.11,CE,Recife,Sim,Privada
9348,Feminino,Direito,2687.97,AL,Limoeiro,Sim,Pública
9349,Feminino,Direito,4455.43,CE,Caruaru,Sim,Empreendedor
9350,Feminino,Enfermagem,3932.97,PE,Vitória,Sim,Empreendedor
9351,Feminino,Enfermagem,3011.17,PB,Limoeiro,Não,Empreendedor
9352,Feminino,Engenharia Civil,4070.95,CE,Caruaru,Sim,Pública
9353,Masculino,Direito,3046.19,CE,Caruaru,Não,Pública
9354,Masculino,Engenharia Civil,3964.3,PB,Olinda,Não,Empreendedor
9355,Feminino,Direito,3949.01,AL,Olinda,Sim,Empreendedor
9356,Masculino,Administração,4104.12,PE,Limoeiro,Sim,Pública
9357,Masculino,Pedagogia,5809.2,PB,Olinda,Não,Pública
9358,Feminino,Pedagogia,4634.31,PE,Caruaru,Sim,Privada
9359,Feminino,Direito,4699.98,PB,Caruaru,Sim,Empreendedor
9360,Masculino,Engenharia Civil,2867.72,RN,Olinda,Não,Empreendedor
9361,Feminino,Enfermagem,1679.14,AL,Vitória,Não,Empreendedor
9362,Masculino,Direito,3274.77,RN,Olinda,Sim,Empreendedor
9363,Masculino,Direito,2916.34,PB,Vitória,Sim,Empreendedor
9364,Feminino,Enfermagem,4219.53,PB,Olinda,Sim,Privada
9365,Masculino,Direito,3262.81,PE,Caruaru,Sim,Pública
9366,Masculino,Administração,5091.47,PB,Caruaru,Não,Privada
9367,Masculino,Enfermagem,1412.99,PE,Olinda,Não,Privada
9368,Feminino,Administração,3164.79,PE,Recife,Sim,Empreendedor
9369,Feminino,Pedagogia,3947.35,PB,Vitória,Não,Privada
9370,Feminino,Enfermagem,2329.34,PE,Recife,Não,Privada
9371,Feminino,Enfermagem,4586.07,AL,Caruaru,Não,Empreendedor
9372,Masculino,Engenharia Civil,4546.84,RN,Vitória,Sim,Privada
9373,Feminino,Engenharia Civil,2982.51,PB,Olinda,Não,Privada
9374,Feminino,Enfermagem,6678.67,PE,Vitória,Sim,Pública
9375,Feminino,Pedagogia,2158.63,PE,Vitória,Não,Empreendedor
9376,Feminino,Direito,1884.34,PE,Limoeiro,Não,Empreendedor
9377,Masculino,Engenharia Civil,2930.92,PE,Vitória,Sim,Privada
9378,Masculino,Pedagogia,3728.35,AL,Caruaru,Sim,Empreendedor
9379,Masculino,Pedagogia,1564.11,PB,Recife,Sim,Pública
9380,Feminino,Engenharia Civil,4243.1,PB,Recife,Sim,Privada
9381,Feminino,Direito,6452.35,AL,Olinda,Sim,Pública
9382,Masculino,Engenharia Civil,1828.39,AL,Limoeiro,Sim,Privada
9383,Feminino,Pedagogia,3735.7,AL,Recife,Sim,Privada
9384,Feminino,Administração,4649.54,PB,Recife,Não,Empreendedor
9385,Masculino,Engenharia Civil,4418.82,CE,Vitória,Não,Empreendedor
9386,Masculino,Pedagogia,6090.09,RN,Caruaru,Não,Privada
9387,Feminino,Engenharia Civil,2936.75,AL,Caruaru,Sim,Pública
9388,Feminino,Pedagogia,5883.18,AL,Olinda,Não,Privada
9389,Feminino,Direito,3427.68,PB,Caruaru,Sim,Privada
9390,Masculino,Pedagogia,2887.74,PB,Recife,Não,Privada
9391,Masculino,Enfermagem,5754.96,RN,Vitória,Sim,Pública
9392,Masculino,Administração,3058.74,PE,Caruaru,Sim,Empreendedor
9393,Masculino,Pedagogia,4785.39,PB,Limoeiro,Sim,Empreendedor
9394,Feminino,Engenharia Civil,2908.79,RN,Limoeiro,Não,Pública
9395,Masculino,Engenharia Civil,1971.14,PB,Limoeiro,Não,Empreendedor
9396,Masculino,Pedagogia,1974.5,PB,Caruaru,Não,Privada
9397,Feminino,Enfermagem,4346.73,PB,Vitória,Sim,Empreendedor
9398,Feminino,Pedagogia,2223.29,CE,Caruaru,Não,Empreendedor
9399,Feminino,Direito,3247.9,CE,Recife,Não,Pública
9400,Masculino,Enfermagem,2720.53,AL,Caruaru,Não,Pública
9401,Feminino,Pedagogia,2445.44,CE,Limoeiro,Não,Privada
9402,Feminino,Administração,2591.76,RN,Limoeiro,Sim,Privada
9403,Masculino,Enfermagem,3748.72,PB,Vitória,Sim,Empreendedor
9404,Masculino,Pedagogia,-73.51,CE,Olinda,Sim,Pública
9405,Feminino,Administração,4512.89,PB,Limoeiro,Não,Pública
9406,Masculino,Pedagogia,1946.07,PE,Limoeiro,Sim,Privada
9407,Feminino,Direito,2099.1,AL,Olinda,Sim,Empreendedor
9408,Feminino,Engenharia Civil,1767.19,CE,Caruaru,Sim,Empreendedor
9409,Masculino,Pedagogia,3823.0,PB,Limoeiro,Não,Pública
9410,Feminino,Enfermagem,5256.68,PE,Vitória,Sim,Pública
9411,Masculino,Pedagogia,3337.23,AL,Caruaru,Não,Pública
9412,Masculino,Pedagogia,4024.26,AL,Caruaru,Sim,Pública
9413,Masculino,Pedagogia,4146.61,PE,Limoeiro,Não,Privada
9414,Feminino,Pedagogia,4389.44,CE,Caruaru,Sim,Privada
9415,Masculino,Enfermagem,2295.71,CE,Caruaru,Não,Pública
9416,Masculino,Enfermagem,5412.15,PB,Vitória,Não,Empreendedor
9417,Feminino,Pedagogia,3099.25,RN,Caruaru,Não,Privada
9418,Feminino,Engenharia Civil,3837.27,PB,Limoeiro,Não,Pública
9419,Feminino,Pedagogia,3320.03,PB,Limoeiro,Não,Pública
9420,Feminino,Enfermagem,2965.43,PB,Olinda,Sim,Empreendedor
9421,Masculino,Direito,4627.48,PE,Recife,Não,Empreendedor
9422,Masculino,Pedagogia,4262.13,AL,Olinda,Sim,Pública
9423,Masculino,Pedagogia,876.59,AL,Vitória,Não,Privada
9424,Feminino,Pedagogia,4002.99,RN,Vitória,Sim,Privada
9425,Feminino,Pedagogia,6017.15,CE,Limoeiro,Sim,Empreendedor
9426,Masculino,Administração,3722.88,PB,Recife,Sim,Privada
9427,Feminino,Pedagogia,2887.01,PE,Olinda,Não,Privada
9428,Feminino,Enfermagem,3039.85,PE,Recife,Sim,Privada
9429,Masculino,Enfermagem,2825.69,PB,Limoeiro,Não,Pública
9430,Masculino,Administração,2121.17,PE,Caruaru,Não,Pública
9431,Feminino,Pedagogia,3278.39,PE,Limoeiro,Sim,Privada
9432,Feminino,Engenharia Civil,3272.94,PB,Limoeiro,Não,Pública
9433,Feminino,Pedagogia,4220.2,RN,Recife,Sim,Empreendedor
9434,Masculino,Enfermagem,2873.01,PE,Vitória,Não,Privada
9435,Masculino,Direito,5913.11,AL,Caruaru,Sim,Privada
9436,Masculino,Direito,2375.95,AL,Caruaru,Não,Empreendedor
9437,Masculino,Engenharia Civil,3676.71,AL,Vitória,Sim,Privada
9438,Masculino,Pedagogia,2602.91,PB,Recife,Não,Privada
9439,Feminino,Administração,2853.6,AL,Recife,Não,Privada
9440,Feminino,Pedagogia,3164.65,CE,Vitória,Sim,Empreendedor
9441,Feminino,Engenharia Civil,3744.58,PE,Olinda,Não,Pública
9442,Masculino,Engenharia Civil,4463.48,RN,Recife,Não,Pública
9443,Masculino,Engenharia Civil,2941.22,AL,Vitória,Não,Privada
9444,Masculino,Direito,1703.81,PB,Olinda,Não,Pública
9445,Feminino,Pedagogia,5143.56,RN,Limoeiro,Sim,Privada
9446,Masculino,Pedagogia,2327.43,PB,Caruaru,Não,Empreendedor
9447,Masculino,Administração,3204.21,RN,Vitória,Sim,Empreendedor
9448,Feminino,Engenharia Civil,3566.17,RN,Recife,Sim,Privada
9449,Masculino,Engenharia Civil,3377.36,PE,Caruaru,Não,Privada
9450,Feminino,Enfermagem,1805.69,RN,Olinda,Não,Privada
9451,Masculino,Enfermagem,4534.46,CE,Caruaru,Sim,Pública
9452,Masculino,Direito,118.09,CE,Vitória,Sim,Empreendedor
9453,Feminino,Pedagogia,4675.75,CE,Limoeiro,Não,Privada
9454,Feminino,Administração,4887.64,PB,Olinda,Não,Pública
9455,Feminino,Administração,4583.84,PE,Olinda,Não,Privada
9456,Feminino,Engenharia Civil,3134.91,PB,Olinda,Sim,Empreendedor
9457,Feminino,Administração,3655.29,AL,Caruaru,Sim,Empreendedor
9458,Feminino,Engenharia Civil,2696.87,CE,Limoeiro,Não,Empreendedor
9459,Masculino,Pedagogia,3582.4,PE,Vitória,Sim,Privada
9460,Masculino,Administração,4254.99,CE,Vitória,Não,Empreendedor
9461,Feminino,Engenharia Civil,2185.95,PE,Caruaru,Sim,Privada
9462,Masculino,Pedagogia,3338.85,PB,Vitória,Sim,Pública
9463,Feminino,Pedagogia,2927.36,PB,Vitória,Sim,Pública
9464,Masculino,Engenharia Civil,4907.44,CE,Limoeiro,Não,Pública
9465,Feminino,Engenharia Civil,2370.74,RN,Caruaru,Sim,Privada
9466,Masculino,Direito,4251.39,PE,Caruaru,Sim,Empreendedor
9467,Masculino,Pedagogia,3436.68,AL,Olinda,Não,Empreendedor
9468,Masculino,Engenharia Civil,3350.89,RN,Vitória,Não,Privada
9469,Masculino,Pedagogia,4287.3,PB,Recife,Sim,Pública
9470,Masculino,Administração,3039.21,PE,Limoeiro,Sim,Pública
9471,Feminino,Enfermagem,3623.92,RN,Limoeiro,Não,Privada
9472,Feminino,Enfermagem,4833.32,AL,Recife,Não,Empreendedor
9473,Feminino,Engenharia Civil,2567.64,RN,Olinda,Sim,Empreendedor
9474,Masculino,Engenharia Civil,3825.17,AL,Recife,Não,Empreendedor
9475,Feminino,Pedagogia,4557.62,PB,Recife,Não,Empreendedor
9476,Masculino,Engenharia Civil,4060.33,PE,Olinda,Não,Pública
9477,Masculino,Pedagogia,5037.42,PB,Recife,Não,Empreendedor
9478,Masculino,Engenharia Civil,3356.19,PE,Olinda,Sim,Privada
9479,Feminino,Pedagogia,4305.72,RN,Vitória,Não,Empreendedor
9480,Masculino,Engenharia Civil,4823.26,PB,Olinda,Não,Pública
9481,Feminino,Direito,1470.1,PE,Caruaru,Não,Empreendedor
9482,Feminino,Pedagogia,3011.86,AL,Caruaru,Sim,Empreendedor
9483,Masculino,Direito,3954.88,PE,Recife,Não,Privada
9484,Masculino,Direito,4604.72,PB,Caruaru,Sim,Empreendedor
9485,Feminino,Direito,3792.25,PB,Olinda,Não,Empreendedor
9486,Feminino,Direito,5175.97,RN,Vitória,Sim,Privada
9487,Feminino,Administração,2858.99,AL,Olinda,Sim,Privada
9488,Feminino,Enfermagem,2018.15,PE,Limoeiro,Não,Privada
9489,Feminino,Administração,4453.62,PB,Recife,Sim,Privada
9490,Feminino,Engenharia Civil,3364.4,PE,Vitória,Não,Pública
9491,Masculino,Engenharia Civil,2494.66,CE,Recife,Sim,Empreendedor
9492,Feminino,Enfermagem,5550.1,AL,Limoeiro,Sim,Empreendedor
9493,Feminino,Enfermagem,4396.26,AL,Caruaru,Sim,Pública
9494,Feminino,Enfermagem,4281.38,CE,Limoeiro,Não,Privada
9495,Feminino,Direito,5411.93,AL,Caruaru,Sim,Empreendedor
9496,Masculino,Administração,3035.5,CE,Recife,Sim,Privada
9497,Masculino,Engenharia Civil,5196.14,PE,Recife,Sim,Privada
9498,Feminino,Administração,4002.21,CE,Recife,Não,Pública
9499,Feminino,Administração,2792.42,RN,Olinda,Não,Pública
9500,Feminino,Administração,3491.61,CE,Vitória,Sim,Privada
9501,Masculino,Enfermagem,3723.9,PE,Olinda,Sim,Empreendedor
9502,Masculino,Enfermagem,4835.26,AL,Limoeiro,Não,Privada
9503,Masculino,Engenharia Civil,1879.99,RN,Vitória,Não,Empreendedor
9504,Masculino,Engenharia Civil,1401.84,CE,Recife,Sim,Privada
9505,Masculino,Engenharia Civil,2554.93,PE,Recife,Não,Privada
9506,Masculino,Administração,3418.72,RN,Recife,Não,Empreendedor
9507,Feminino,Enfermagem,4357.32,RN,Caruaru,Não,Pública
9508,Masculino,Direito,2950.6,RN,Limoeiro,Sim,Pública
9509,Masculino,Administração,4000.57,CE,Olinda,Sim,Privada
9510,Feminino,Pedagogia,5423.77,PE,Limoeiro,Sim,Empreendedor
9511,Masculino,Administração,1460.88,PE,Caruaru,Sim,Pública
9512,Feminino,Enfermagem,3336.75,PE,Caruaru,Sim,Empreendedor
9513,Masculino,Pedagogia,6403.36,PB,Limoeiro,Não,Pública
9514,Feminino,Administração,2647.14,AL,Caruaru,Não,Empreendedor
9515,Feminino,Enfermagem,2519.74,PE,Vitória,Sim,Privada
9516,Feminino,Enfermagem,4125.27,PB,Recife,Não,Empreendedor
9517,Feminino,Direito,2864.29,PB,Olinda,Não,Privada
9518,Feminino,Administração,4790.94,RN,Caruaru,Não,Pública
9519,Masculino,Enfermagem,6470.1,AL,Olinda,Não,Empreendedor
9520,Masculino,Engenharia Civil,3589.68,RN,Recife,Sim,Pública
9521,Feminino,Enfermagem,6785.24,AL,Limoeiro,Não,Pública
9522,Feminino,Direito,2956.48,RN,Recife,Sim,Privada
9523,Feminino,Enfermagem,3298.84,CE,Olinda,Não,Empreendedor
9524,Masculino,Administração,2348.18,AL,Vitória,Não,Privada
9525,Feminino,Administração,2959.85,PB,Limoeiro,Não,Empreendedor
9526,Feminino,Pedagogia,3213.56,PB,Caruaru,Sim,Pública
9527,Feminino,Administração,3996.78,AL,Vitória,Sim,Pública
9528,Feminino,Pedagogia,2004.72,RN,Recife,Não,Empreendedor
9529,Masculino,Engenharia Civil,2878.95,CE,Olinda,Não,Pública
9530,Feminino,Direito,2909.37,CE,Olinda,Não,Pública
9531,Feminino,Engenharia Civil,4572.25,PE,Olinda,Sim,Privada
9532,Masculino,Pedagogia,3639.97,AL,Recife,Sim,Pública
9533,Feminino,Enfermagem,3640.19,CE,Limoeiro,Sim,Pública
9534,Feminino,Enfermagem,3599.91,RN,Caruaru,Não,Pública
9535,Masculino,Engenharia Civil,1406.46,RN,Vitória,Não,Empreendedor
9536,Masculino,Enfermagem,5428.74,PB,Recife,Sim,Pública
9537,Masculino,Pedagogia,2390.07,CE,Olinda,Sim,Privada
9538,Feminino,Direito,4568.09,CE,Caruaru,Sim,Privada
9539,Feminino,Administração,3229.79,RN,Olinda,Não,Privada
9540,Masculino,Pedagogia,2766.26,PB,Recife,Não,Privada
9541,Masculino,Pedagogia,4752.44,CE,Olinda,Não,Pública
9542,Masculino,Administração,2067.58,RN,Recife,Sim,Privada
9543,Feminino,Administração,2169.11,PB,Olinda,Sim,Empreendedor
9544,Feminino,Direito,3688.97,PB,Recife,Não,Empreendedor
9545,Masculino,Direito,3724.7,RN,Olinda,Não,Pública
9546,Feminino,Direito,4483.4,PB,Caruaru,Não,Empreendedor
9547,Masculino,Enfermagem,4359.87,PB,Caruaru,Não,Empreendedor
9548,Feminino,Pedagogia,3416.77,PE,Olinda,Não,Pública
9549,Feminino,Administração,3625.36,PB,Olinda,Não,Pública
9550,Feminino,Pedagogia,3325.68,CE,Recife,Sim,Privada
9551,Feminino,Pedagogia,5201.41,PB,Recife,Sim,Privada
9552,Masculino,Direito,2321.54,CE,Recife,Sim,Pública
9553,Feminino,Direito,3537.97,RN,Limoeiro,Sim,Empreendedor
9554,Feminino,Pedagogia,4423.43,PB,Olinda,Não,Pública
9555,Masculino,Direito,4831.96,RN,Olinda,Sim,Privada
9556,Feminino,Enfermagem,2698.72,AL,Olinda,Sim,Pública
9557,Masculino,Administração,2335.37,PB,Olinda,Sim,Pública
9558,Masculino,Pedagogia,2010.27,RN,Recife,Não,Empreendedor
9559,Feminino,Administração,3088.45,AL,Recife,Sim,Pública
9560,Feminino,Enfermagem,3805.02,CE,Limoeiro,Sim,Privada
9561,Masculino,Direito,2933.38,CE,Recife,Não,Pública
9562,Masculino,Engenharia Civil,4339.04,CE,Olinda,Não,Empreendedor
9563,Masculino,Enfermagem,3421.33,CE,Olinda,Não,Pública
9564,Feminino,Engenharia Civil,4231.4,CE,Vitória,Sim,Empreendedor
9565,Masculino,Administração,3676.61,PE,Recife,Sim,Pública
9566,Masculino,Pedagogia,1477.69,RN,Vitória,Não,Empreendedor
9567,Masculino,Direito,2120.18,AL,Olinda,Sim,Pública
9568,Feminino,Enfermagem,4888.54,AL,Recife,Sim,Pública
9569,Masculino,Direito,2375.67,PB,Olinda,Sim,Pública
9570,Feminino,Engenharia Civil,4522.33,RN,Vitória,Sim,Pública
9571,Feminino,Engenharia Civil,3651.49,PE,Vitória,Não,Pública
9572,Masculino,Pedagogia,2318.54,PE,Caruaru,Sim,Privada
9573,Feminino,Engenharia Civil,4399.57,RN,Caruaru,Não,Privada
9574,Masculino,Pedagogia,2926.79,CE,Recife,Sim,Pública
9575,Feminino,Enfermagem,3681.87,CE,Recife,Não,Empreendedor
9576,Feminino,Pedagogia,3248.17,RN,Recife,Sim,Empreendedor
9577,Masculino,Engenharia Civil,254.96,AL,Recife,Sim,Privada
9578,Masculino,Administração,4308.5,CE,Recife,Sim,Privada
9579,Masculino,Pedagogia,4420.62,PB,Recife,Não,Privada
9580,Feminino,Direito,2907.12,PE,Recife,Sim,Empreendedor
9581,Feminino,Administração,4270.83,CE,Vitória,Não,Privada
9582,Masculino,Pedagogia,2453.9,AL,Vitória,Sim,Privada
9583,Masculino,Direito,2478.37,CE,Vitória,Sim,Privada
9584,Feminino,Administração,3787.53,CE,Olinda,Sim,Pública
9585,Feminino,Pedagogia,2664.63,PE,Limoeiro,Não,Pública
9586,Feminino,Enfermagem,3344.99,PB,Olinda,Não,Privada
9587,Masculino,Direito,2373.18,PB,Recife,Não,Empreendedor
9588,Feminino,Enfermagem,1958.5,AL,Limoeiro,Sim,Pública
9589,Masculino,Engenharia Civil,3749.25,RN,Vitória,Sim,Privada
9590,Feminino,Pedagogia,3760.45,RN,Vitória,Sim,Pública
9591,Feminino,Pedagogia,3523.05,RN,Caruaru,Não,Empreendedor
9592,Masculino,Direito,3151.26,AL,Recife,Não,Privada
9593,Masculino,Pedagogia,2655.69,CE,Recife,Sim,Privada
9594,Masculino,Engenharia Civil,2202.58,PB,Caruaru,Sim,Pública
9595,Feminino,Pedagogia,2155.52,PB,Olinda,Não,Privada
9596,Feminino,Administração,2775.35,CE,Caruaru,Não,Pública
9597,Feminino,Enfermagem,4725.54,PB,Recife,Sim,Empreendedor
9598,Masculino,Engenharia Civil,3777.2,PB,Vitória,Não,Pública
9599,Feminino,Engenharia Civil,3932.3,RN,Caruaru,Não,Privada
9600,Masculino,Enfermagem,1993.15,RN,Limoeiro,Não,Empreendedor
9601,Masculino,Enfermagem,3722.86,PE,Vitória,Não,Empreendedor
9602,Masculino,Engenharia Civil,3904.48,PE,Olinda,Não,Empreendedor
9603,Feminino,Enfermagem,5403.04,PB,Vitória,Sim,Pública
9604,Feminino,Direito,3477.46,RN,Olinda,Sim,Empreendedor
